Phone_number,Password,Book_version,Quiz data
9000000089,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000090,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000091,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000092,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000093,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000094,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000095,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000096,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000097,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000098,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000099,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000100,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e909"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":19.8,""thinkTime"":[{""id"":""B"",""time"":18}]},{""id"":""622223a29844ef396391e907"",""chapter"":""describe characters by making connections."",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":1.8,""thinkTime"":[{""id"":""D"",""time"":0.9}]},{""id"":""622223a29844ef396391e908"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":1.4}]},{""id"":""622223a29844ef396391e905"",""chapter"":""retell main idea of the story and give supporting details."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":true,""timeSpent"":3.0999999999999996,""thinkTime"":[{""id"":""D"",""time"":1.2}]},{""id"":""622223a29844ef396391e906"",""chapter"":""infer meaning by reading between the lines."",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":4,""thinkTime"":[{""id"":""A"",""time"":2.8}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
